source,shotID,proj_mat,proj_density,proj_diam,angle,velocity,bumper_mat,bumper_density,bumper_thick,standoff,wall_mat,wall_density,wall_yield,wall_thick,result,perforated_class
-,-,-,g/cm3,cm,deg,km/s,-,g/cm3,cm,cm,-,g/cm3,ksi,cm,-,-
Piekutowski_2011, 4-2110,AA2017-T4,2.8,0.14,0,9.89,AA6061-T6,2.7,0.0318,2.54,AA6061-T6,2.7,40,0.08255,NP,0
Piekutowski_2011, 8-3291,AA2017-T4,2.8,0.1435,0,9.72,AA6061-T6,2.7,0.0318,2.54,AA2219-T87,2.84,57,0.080518,NP,0
Piekutowski_2011, 8-3288,AA2017-T4,2.8,0.2601,0,9.29,AA6061-T6,2.7,0.0597,4.669,AA2219-T87,2.84,57,0.146558,P,1
Piekutowski_2011, 8-3220,AA2017-T4,2.8,0.2383,0,9.28,AA6061-T6,2.7,0.0635,3.556,AA2024-T3,2.77,50,0.16,P,1
Piekutowski_2011, 8-3264,AA2017-T4,2.8,0.2383,45,9.16,AA6061-T6,2.7,0.0635,3.556,AA2024-T3,2.77,50,0.16,NP,0
Piekutowski_2011, 8-3217,AA2017-T4,2.8,0.2357,0,9.07,AA6061-T6,2.7,0.0597,4.669,AA6061-T6,2.7,40,0.146304,NP,0
Piekutowski_2011, 8-3260,AA2017-T4,2.8,0.2383,0,9.03,AA6061-T6,2.7,0.0597,4.669,AA2219-T87,2.84,57,0.148082,NP,0
Piekutowski_2011, 8-3224,AA2017-T4,2.8,0.2596,0,8.97,AA6061-T6,2.7,0.0597,4.669,AA6061-T6,2.7,40,0.146304,P,1
Piekutowski_2011, 8-3239,AA2017-T4,2.8,0.2598,45,8.83,AA6061-T6,2.7,0.0635,3.556,AA2024-T3,2.77,50,0.16,P,1
Piekutowski_2011, 8-3212,AA2017-T4,2.8,0.2383,0,8.75,AA6061-T6,2.7,0.0597,4.669,AA6061-T6,2.7,40,0.146304,NP,0
Codazzi_2002,EMI-2182,AA2017-T4,2.8,0.2,0,8.5,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Ryan_2013,5562,AA99.9%,2.7,0.2,0,8.29,AA2024-T3,2.77,0.05,3.23,AA2024-T3,2.77,50,0.127,NP,0
Ryan_2013,5607,AA99.9%,2.7,0.2,0,8.18,AA2024-T3,2.77,0.05,3.23,AA2024-T3,2.77,50,0.05,P,1
CR-915,D-0880,AA2017-T4,2.8,0.318,0,8.08,AA1100-O,2.71,0.053,5.08,AA7075-T6,2.8,73,0.081,P,1
TP-2003-210788,1476,AA2017-T4,2.8,0.04,0,8.06,AA3003-H14,2.73,0.01,1.27,AA3003-H14,2.73,21,0.027,NP,0
GM-DRL-TR-63-225,D-247,AA2017-T4,2.8,0.476,0,8.06,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-4343,EHRP7,AA1100-O,2.71,0.475,60,8.04,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
Kinslow_1971,3,AA2017-T4,2.8,0.153,0,7.95,AA2024-T3,2.77,0.043,0.8,AA2024-T3,2.77,50,0.318,NP,0
CR-915,C-0722,AA2017-T4,2.8,0.318,0,7.93,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,D-431,AA2017-T4,2.8,0.318,0,7.92,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-0972,AA2017-T4,2.8,0.16,0,7.89,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.081,NP,0
GM-DRL-TR-63-225,D-412,AA2017-T4,2.8,0.318,0,7.89,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-0975,AA2017-T4,2.8,0.16,0,7.87,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.041,NP,0
CR-915,D-1853,AA2017-T4,2.8,0.318,0,7.86,AA1100-O,2.71,0.16,2.54,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-267,AA2017-T4,2.8,0.476,0,7.86,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,0.635,P,1
Kinslow_1971,4,AA2017-T4,2.8,0.153,0,7.85,AA2024-T3,2.77,0.043,0.8,AA2024-T3,2.77,50,0.361,NP,0
AFML-TR-70-135,X,AA2017-T4,2.8,0.318,0,7.85,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.165,P,1
Kinslow_1971,2,AA2017-T4,2.8,0.153,0,7.84,AA2024-T3,2.77,0.043,0.8,AA2024-T3,2.77,50,0.208,NP,0
GM-DRL-TR-63-225,D-288,AA2017-T4,2.8,0.318,0,7.83,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-54201,83,AA99.9%,2.7,0.318,0,7.83,AA2024-T3,2.77,0.051,6.35,AA2024-T3,2.77,50,0.051,P,1
CR-915,D-0879,AA2017-T4,2.8,0.318,0,7.81,AA1100-O,2.71,0.053,5.08,AA7075-T6,2.8,73,0.16,P,1
CR-915,D-0905,AA2017-T4,2.8,0.318,0,7.8,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-54201,82,AA99.9%,2.7,0.318,0,7.8,AA2024-T3,2.77,0.051,12.7,AA2024-T3,2.77,50,0.051,P,1
GM-DRL-TR-63-225,D-268,AA2017-T4,2.8,0.476,0,7.8,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,P,1
CR-915,D-0974,AA2017-T4,2.8,0.16,0,7.78,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.16,NP,0
CR-915,D-0973,AA2017-T4,2.8,0.16,0,7.78,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.041,P,1
CR-915,D-1857,AA2017-T4,2.8,0.318,0,7.77,AA1100-O,2.71,0.03,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-54201,110,AA99.9%,2.7,0.318,0,7.77,AA2024-T3,2.77,0.051,17.78,AA2024-T3,2.77,50,0.051,P,1
Kinslow_1971,1,AA2017-T4,2.8,0.153,0,7.75,AA2024-T3,2.77,0.043,0.8,AA2024-T3,2.77,50,0.162,P,1
CR-4343,EHRP4,AA1100-O,2.71,0.635,60,7.71,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-54201,109,AA99.9%,2.7,0.318,0,7.71,AA2024-T3,2.77,0.051,6.35,AA2024-T3,2.77,50,0.051,P,1
GM-DRL-TR-63-225,D-463,AA2017-T4,2.8,0.318,0,7.7,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
AFML-TR-70-135,V,AA2017-T4,2.8,0.318,0,7.69,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.146,P,1
AFML-TR-70-135,W,AA2017-T4,2.8,0.318,0,7.69,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.163,P,1
CR-915,D-1390,AA2017-T4,2.8,0.318,0,7.68,AA1100-O,2.71,0.064,5.08,AA1100-O,2.71,5,1.27,NP,0
CR-915,D-0878,AA2017-T4,2.8,0.318,0,7.68,AA1100-O,2.71,0.053,5.08,AA7075-T6,2.8,73,0.318,NP,0
GM-DRL-TR-63-225,D-413,AA2017-T4,2.8,0.318,0,7.68,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-1788,AA2017-T4,2.8,0.238,0,7.68,AA1100-O,2.71,0.046,5.08,AA7075-T6,2.8,73,0.064,P,1
CR-915,D-0980,AA2017-T4,2.8,0.318,0,7.65,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1368,AA2017-T4,2.8,0.318,0,7.65,AA1100-O,2.71,0.635,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1609,AA2017-T4,2.8,0.318,60,7.65,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1611,AA2017-T4,2.8,0.318,45,7.65,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1647,AA2017-T4,2.8,0.318,45,7.65,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.041,P,1
GM-DRL-TR-63-225,D-269,AA2017-T4,2.8,0.476,0,7.64,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,B156,AA2017-T4,2.8,0.318,0,7.63,AA6061-T6,2.7,0.064,10.16,AA2024-T3,2.77,50,0.16,NP,0
CR-4343,EHRP6,AA1100-O,2.71,0.635,45,7.63,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-915,D-1397,AA2017-T4,2.8,0.318,0,7.62,AA1100-O,2.71,0.158,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1771,AA2017-T4,2.8,0.318,60,7.62,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1789,AA2017-T4,2.8,0.476,0,7.62,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1792,AA2017-T4,2.8,0.476,0,7.62,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.419,NP,0
CR-915,D-1851,AA2017-T4,2.8,0.318,0,7.62,AA1100-O,2.71,0.102,2.54,AA7075-T6,2.8,73,1.27,NP,0
TP-2003-210788,B153,AA2017-T4,2.8,0.319,0,7.62,AA6061-T6,2.7,0.081,5.08,AA2024-T3,2.77,50,0.406,NP,0
CR-915,D-1648,AA2017-T4,2.8,0.318,60,7.62,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.041,P,1
CR-915,D-0904,AA2017-T4,2.8,0.318,0,7.6,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-396,AA2017-T4,2.8,0.318,0,7.6,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,B333,AA2017-T4,2.8,0.596,58.4,7.6,Alclad 7075-T6,2.8,0.171,20.22,AA2024-T3,2.77,50,0.406,NP,0
CR-915,D-1646,AA2017-T4,2.8,0.318,30,7.6,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.041,P,1
GM-DRL-TR-63-225,D-438,AA2017-T4,2.8,0.476,0,7.6,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,P,1
CR-915,D-1314,AA2017-T4,2.8,0.318,0,7.59,AA1100-O,2.71,0.952,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1542,AA2017-T4,2.8,0.318,0,7.59,AA1100-O,2.71,0.254,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1587,AA2017-T4,2.8,0.318,30,7.59,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.16,NP,0
CR-915,D-1752,AA2017-T4,2.8,0.239,45,7.59,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.254,NP,0
GM-DRL-TR-63-225,D-087,AA2017-T4,2.8,0.318,0,7.59,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-441,AA2017-T4,2.8,0.318,0,7.59,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-54201,56,AA99.9%,2.7,0.318,0,7.59,AA2024-T3,2.77,0.051,12.7,AA2024-T3,2.77,50,0.051,P,1
CR-54201,81,AA99.9%,2.7,0.318,0,7.59,AA2024-T3,2.77,0.051,12.7,AA2024-T3,2.77,50,0.051,P,1
TP-2003-210788,B184,AA2017-T4,2.8,0.476,0,7.59,AA6061-T6,2.7,0.229,5.08,AA6061-T6,2.7,40,0.102,P,1
GM-DRL-TR-63-225,D-422,AA2017-T4,2.8,0.318,0,7.57,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-465,AA2017-T4,2.8,0.318,0,7.57,AA7075-T6,2.8,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,B341,AA2017-T4,2.8,0.674,58.4,7.57,AA2024-T3,2.77,0.18,20.22,AA2024-T3,2.77,50,0.406,NP,0
TP-2003-210788,B319,AA2017-T4,2.8,0.517,53.1,7.57,Alclad 7075-T6,2.8,0.151,10.16,Alclad 7075-T6,2.8,67,0.302,NP,0
CR-915,D-1396,AA2017-T4,2.8,0.318,0,7.56,AA1100-O,2.71,0.064,5.08,AA1100-O,2.71,5,1.27,NP,0
CR-915,D-0948,AA2017-T4,2.8,0.318,0,7.56,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-0978,AA2017-T4,2.8,0.318,0,7.56,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-0979,AA2017-T4,2.8,0.318,0,7.56,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1543,AA2017-T4,2.8,0.318,0,7.56,AA1100-O,2.71,0.254,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1772,AA2017-T4,2.8,0.318,45,7.56,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1353,AA2017-T4,2.8,0.318,0,7.56,AA7075-T6,2.8,1.46,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-4343,EHRP5,AA1100-O,2.71,0.635,65,7.56,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-54201,37,AA99.9%,2.7,0.318,0,7.56,AA2024-T3,2.77,0.102,6.35,AA2024-T3,2.77,50,0.051,P,1
CR-915,D-1753,AA2017-T4,2.8,0.239,60,7.56,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.127,P,1
CR-915,D-1608,AA2017-T4,2.8,0.318,45,7.54,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1366,AA2017-T4,2.8,0.318,0,7.53,AA1100-O,2.71,1.57,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1773,AA2017-T4,2.8,0.318,60,7.53,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.318,NP,0
TP-2003-210788,B146,AA2017-T4,2.8,0.478,0,7.53,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1585,AA2017-T4,2.8,0.318,45,7.53,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.16,P,1
GM-DRL-TR-63-225,D-391,AA2017-T4,2.8,0.476,0,7.53,AA7075-T6,2.8,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
GM-DRL-TR-63-225,D-293,AA2017-T4,2.8,0.318,0,7.52,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,EH1CP,AA1100-O,2.71,0.475,65,7.52,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-327,AA2017-T4,2.8,0.476,0,7.52,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,0.635,P,1
TP-2003-210788,B166,AA2017-T4,2.8,0.318,0,7.52,AA6061-T6,2.7,0.081,5.08,AA2024-T3,2.77,50,0.203,NP,0
TP-2003-210788,B294,AA2017-T4,2.8,0.634,0,7.51,AA6061-T6,2.7,0.127,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,202F,AA1100-O,2.71,0.475,45,7.51,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-0909,AA2017-T4,2.8,0.318,0,7.5,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1125,AA2017-T4,2.8,0.318,0,7.5,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1321,AA2017-T4,2.8,0.318,0,7.5,AA1100-O,2.71,0.635,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1541,AA2017-T4,2.8,0.318,0,7.5,AA1100-O,2.71,0.254,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1586,AA2017-T4,2.8,0.318,60,7.5,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.16,NP,0
CR-915,D-1607,AA2017-T4,2.8,0.318,30,7.5,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1719,AA2017-T4,2.8,0.318,30,7.5,AA1100-O,2.71,0.064,10.2,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1720,AA2017-T4,2.8,0.318,45,7.5,AA1100-O,2.71,0.064,10.2,AA7075-T6,2.8,73,0.318,NP,0
CR-915,D-1331,AA2017-T4,2.8,0.318,0,7.5,AA7075-T6,2.8,0.952,5.08,AA7075-T6,2.8,73,0.159,NP,0
CR-915,D-1589,AA2017-T4,2.8,0.318,60,7.5,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.16,P,1
CR-915,D-1791,AA2017-T4,2.8,0.238,0,7.5,AA1100-O,2.71,0.046,5.08,AA7075-T6,2.8,73,0.046,P,1
Codazzi_2002,EMI-2224,AA2017-T4,2.8,0.5,0,7.5,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2550,AA2017-T4,2.8,0.5,30,7.5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,EMI-7374,AA2017-T4,2.8,0.5,60,7.5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,EMI-7343,AA2017-T4,2.8,0.5,75,7.5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
CR-915,D-1400,AA2017-T4,2.8,0.318,0,7.49,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,P,1
GM-DRL-TR-63-225,D-426,AA2017-T4,2.8,0.318,0,7.48,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-1317,AA2017-T4,2.8,0.318,0,7.47,AA1100-O,2.71,0.318,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1333,AA2017-T4,2.8,0.318,0,7.47,AA1100-O,2.71,0.064,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1351,AA2017-T4,2.8,0.318,0,7.47,AA1100-O,2.71,0.102,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1555,AA2017-T4,2.8,0.318,0,7.47,AA1100-O,2.71,0.064,10.2,AA7075-T6,2.8,73,0.064,NP,0
CR-915,D-1793,AA2017-T4,2.8,0.635,0,7.47,AA1100-O,2.71,0.127,5.08,AA7075-T6,2.8,73,0.755,NP,0
CR-915,D-1850,AA2017-T4,2.8,0.318,0,7.47,AA1100-O,2.71,0.033,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1332,AA2017-T4,2.8,0.318,0,7.47,AA7075-T6,2.8,1.27,5.08,AA7075-T6,2.8,73,0.159,NP,0
GM-DRL-TR-63-225,D-169,AA2017-T4,2.8,0.635,0,7.47,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-287,AA2017-T4,2.8,0.318,0,7.47,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-1568,AA2017-T4,2.8,0.318,0,7.47,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.064,P,1
CR-915,D-1591,AA2017-T4,2.8,0.318,30,7.47,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.064,P,1
CR-915,D-1723,AA2017-T4,2.8,0.318,60,7.47,AA1100-O,2.71,0.16,10.2,AA7075-T6,2.8,73,0.16,P,1
CR-915,D-0902,AA2017-T4,2.8,0.318,0,7.46,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
TP-2003-210788,B343,AA2017-T4,2.8,0.596,23,7.46,AA2024-T3,2.77,0.159,10.16,AA2024-T3,2.77,50,0.318,NP,0
GM-DRL-TR-63-225,D-326,AA2017-T4,2.8,0.476,0,7.45,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,B128,AA2017-T4,2.8,0.634,0,7.45,AA6061-T6,2.7,0.127,10.16,AA6061-T6,2.7,40,0.638,NP,0
CR-915,D-1544,AA2017-T4,2.8,0.318,0,7.44,AA1100-O,2.71,0.254,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1545,AA2017-T4,2.8,0.318,0,7.44,AA1100-O,2.71,0.254,1.27,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1330,AA2017-T4,2.8,0.318,0,7.44,AA7075-T6,2.8,1.27,5.08,AA7075-T6,2.8,73,0.159,NP,0
CR-54201,36,AA99.9%,2.7,0.318,0,7.44,AA2024-T3,2.77,0.051,6.35,AA2024-T3,2.77,50,0.051,P,1
CR-915,D-1550,AA2017-T4,2.8,0.318,0,7.44,AA1100-O,2.71,0.254,1.69,AA7075-T6,2.8,73,0.041,P,1
CR-915,D-1590,AA2017-T4,2.8,0.318,30,7.44,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.16,P,1
GM-DRL-TR-63-225,D-370,AA2017-T4,2.8,0.476,0,7.44,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,B121,AA2017-T4,2.8,0.634,0,7.44,AA6061-T6,2.7,0.127,10.16,AA2024-T3,2.77,50,0.406,NP,0
TP-2003-210788,B133,AA2017-T4,2.8,0.783,0,7.43,AA6061-T6,2.7,0.031,30.48,AA6061-T6,2.7,40,0.401,P,1
CR-915,C-0723,AA2017-T4,2.8,0.318,0,7.41,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.475,NP,0
CR-915,D-1334,AA2017-T4,2.8,0.318,0,7.41,AA1100-O,2.71,0.064,2.54,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1546,AA2017-T4,2.8,0.318,0,7.41,AA1100-O,2.71,0.254,10.2,AA7075-T6,2.8,73,0.064,NP,0
CR-915,D-1722,AA2017-T4,2.8,0.318,30,7.41,AA1100-O,2.71,0.16,10.2,AA7075-T6,2.8,73,0.16,NP,0
CR-915,D-1603,AA2017-T4,2.8,0.318,60,7.41,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.16,P,1
CR-4343,157A,AA1100-O,2.71,0.475,60,7.4,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1703,AA2017-T4,2.8,0.318,0,7.4,AA1100-O,2.71,0.064,3.81,AA7075-T6,2.8,73,0.635,NP,0
Codazzi_2002,EMI-2197,AA2017-T4,2.8,0.5,0,7.4,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-7341,AA2017-T4,2.8,0.5,45,7.4,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
CR-4343,109-,AA1100-O,2.71,0.475,0,7.39,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,EHRP8,AA1100-O,2.71,0.475,45,7.39,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-1241,AA2017-T4,2.8,0.318,0,7.38,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1319,AA2017-T4,2.8,0.318,0,7.38,AA1100-O,2.71,0.952,5.08,AA7075-T6,2.8,73,0.159,NP,0
CR-915,D-1350,AA2017-T4,2.8,0.318,0,7.38,AA1100-O,2.71,0.102,2.98,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1588,AA2017-T4,2.8,0.318,45,7.38,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.16,P,1
Piekutowski_CR-4707,4-1744,AA2017-T4,2.8,0.935,0,7.38,AA6061-T6,2.7,0.046,38.1,AA6061-T651,2.7,40,0.635,P,1
TP-2003-210788,B123,AA2017-T4,2.8,0.634,0,7.38,AA6061-T6,2.7,0.127,10.16,AA6061-T6,2.7,40,0.483,NP,0
CR-915,D-1557,AA2017-T4,2.8,0.318,0,7.35,AA1100-O,2.71,0.064,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1767,AA2017-T4,2.8,0.476,0,7.35,AA1100-O,2.71,0.102,2.54,AA7075-T6,2.8,73,1.91,NP,0
GM-DRL-TR-63-225,D-410,AA2017-T4,2.8,0.318,0,7.35,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
Morrison_1972,SR-246,AA2017-T4,2.8,0.396,0,7.35,AA2017-T4,2.8,0.1,5.4,AA2024-T3,2.77,50,0.2,NP,0
CR-4343,EHRP9,AA1100-O,2.71,0.475,65,7.34,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1790,AA2017-T4,2.8,0.635,0,7.34,AA1100-O,2.71,0.127,5.08,AA7075-T6,2.8,73,0.635,NP,0
TP-2003-210788,B160,AA2017-T4,2.8,0.318,0,7.34,AA6061-T6,2.7,0.076,5.08,AA2024-T3,2.77,50,0.254,NP,0
TP-2003-210788,4681,AA6061-T6,2.7,0.079,0,7.34,Alclad 7075-T6,2.8,0.051,2.54,AA2024-T3,2.77,50,0.041,NP,0
AFML-TR-67-324,2040,AA2017-T4,2.8,0.318,0,7.33,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.572,NP,0
AFML-TR-67-324,2174,AA2017-T4,2.8,0.318,0,7.32,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.16,NP,0
AFML-TR-68-257,2174,AA2017-T4,2.8,0.318,0,7.32,AA6061-T6,2.7,0.079,5.08,AA6061-T6,2.7,40,0.16,NP,0
CR-915,D-1127,AA2017-T4,2.8,0.318,0,7.32,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1335,AA2017-T4,2.8,0.318,0,7.32,AA1100-O,2.71,0.064,2.54,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1556,AA2017-T4,2.8,0.318,0,7.32,AA1100-O,2.71,0.064,2.54,AA7075-T6,2.8,73,1.27,NP,0
AFML-TR-68-257,2192,AA2017-T4,2.8,0.318,0,7.32,AA6061-T6,2.7,0.041,5.08,AA6061-T6,2.7,40,0.145,P,1
AFML-TR-67-324,2046,AA2017-T4,2.8,0.318,0,7.31,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.16,NP,0
AFML-TR-68-257,2046,AA2017-T4,2.8,0.318,0,7.31,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.16,NP,0
TP-2003-210788,4736,AA6061-T6,2.7,0.159,0,7.31,Alclad 7075-T6,2.8,0.051,7.62,AA2024-T3,2.77,50,0.041,P,1
ESA-HIT,EMI-3461,AA99.9%,2.7,0.25,0,7.3,AA5154-O,2.66,0.05,7.5,AA2017-T4,2.8,40,0.1,NP,0
